ndMailleX;582
ndMailleY;800
Xmin;933225
Ymin;2289875
Pdm;25

IndiceMailleY;IndiceMailleX;Station1;PPC1;Station2;PPC2;Station3;PPC3;Station4;PPC4;...;
529;202;13;0
529;205;13;0
529;206;13;0
529;208;13;0
529;211;13;0
529;235;21;0
529;249;21;0
529;261;21;0
529;272;21;0
529;294;26;0
529;316;26;0
530;186;13;0
530;198;13;0
530;210;13;0
530;211;13;0
530;235;21;0
530;242;21;0
530;244;21;0
530;258;21;0
530;262;21;0
530;309;26;0
531;185;13;0
531;186;13;0
531;209;13;0
531;211;13;0
531;214;13;0
531;225;13;0
531;237;21;0
531;248;21;0
531;252;21;0
531;254;21;0
531;256;21;0
531;264;21;0
531;267;21;0
531;275;21;0
531;287;26;0
531;308;26;0
531;310;26;0
532;180;13;0
532;194;13;0
532;196;13;0
532;201;13;0
532;204;13;0
532;207;13;0
532;222;13;0
532;236;21;0
532;259;21;0
532;262;21;0
532;282;26;0
532;284;26;0
532;303;26;0
532;310;26;0
533;191;13;0
533;199;13;0
533;203;13;0
533;204;13;0
533;221;13;0
533;242;21;0
533;243;21;0
533;247;21;0
533;258;21;0
533;267;21;0
533;269;21;0
533;270;21;0
533;282;26;0
533;295;26;0
533;313;26;0
534;179;13;0
534;213;13;0
534;221;13;0
534;230;13;0
534;239;21;0
534;249;21;0
534;251;21;0
534;276;21;0
534;282;26;0
534;286;26;0
535;179;13;0
535;183;13;0
535;197;13;0
535;199;13;0
535;203;13;0
535;207;13;0
535;208;14;0
535;211;14;0
535;212;14;0
535;213;14;0
535;220;13;0
535;225;13;0
535;247;21;0
535;250;21;0
535;260;21;0
535;261;21;0
535;268;21;0
535;279;26;0
535;280;26;0
535;287;26;0
535;296;26;0
535;305;26;0
535;332;26;0
536;184;13;0
536;209;14;0
536;211;14;0
536;226;13;0
536;237;21;0
536;238;21;0
536;240;21;0
536;246;21;0
536;256;21;0
536;271;21;0
536;273;21;0
536;336;26;0
537;199;13;0
537;201;14;0
537;209;14;0
537;215;14;0
537;219;14;0
537;222;13;0
537;243;21;0
537;244;21;0
537;248;21;0
537;257;21;0
537;270;21;0
537;271;21;0
537;279;26;0
537;280;26;0
537;290;26;0
537;307;26;0
537;321;26;0
538;193;13;0
538;202;14;0
538;227;13;0
538;238;21;0
538;250;21;0
538;262;21;0
538;264;21;0
538;271;21;0
538;278;26;0
538;282;26;0
538;285;26;0
539;208;14;0
539;219;14;0
539;253;21;0
539;262;21;0
539;274;21;0
539;290;26;0
540;177;14;0
540;211;14;0
540;221;14;0
540;226;18;0
540;273;21;0
540;311;26;0
541;190;13;0
541;210;14;0
541;221;14;0
541;242;21;0
541;273;21;0
541;276;21;0
541;279;26;0
541;288;26;0
542;187;13;0
542;209;14;0
542;223;18;0
542;230;18;0
542;235;18;0
542;251;21;0
542;259;21;0
542;272;21;0
542;280;26;0
542;284;26;0
542;328;26;0
543;186;13;0
543;192;14;0
543;202;14;0
543;207;14;0
543;225;18;0
543;226;18;0
543;238;18;0
543;254;21;0
543;256;21;0
543;266;21;0
543;281;26;0
543;284;26;0
543;340;26;0
544;183;14;0
544;184;14;0
544;207;14;0
544;208;14;0
544;211;14;0
544;226;18;0
544;231;18;0
544;232;18;0
544;235;18;0
544;298;26;0
545;199;14;0
545;200;14;0
545;202;14;0
545;207;14;0
545;208;14;0
545;210;14;0
545;213;14;0
545;224;18;0
545;232;18;0
545;236;18;0
545;264;21;0
545;271;21;0
545;284;26;0
545;295;26;0
545;364;26;0
546;205;14;0
546;209;14;0
546;210;14;0
546;212;14;0
546;227;18;0
546;248;21;0
546;254;21;0
546;260;21;0
546;268;21;0
546;278;26;0
546;282;26;0
546;283;26;0
546;299;26;0
546;326;26;0
547;238;18;0
547;246;18;0
547;281;26;0
547;287;26;0
547;330;26;0
548;184;14;0
548;203;14;0
548;222;18;0
548;232;18;0
548;237;18;0
548;251;21;0
548;259;21;0
548;278;26;0
548;283;26;0
548;298;26;0
549;92;8;0
549;205;14;0
549;210;14;0
549;211;14;0
549;225;18;0
549;232;18;0
549;258;21;0
549;276;26;0
549;282;26;0
550;200;14;0
550;206;14;0
550;209;14;0
550;223;18;0
550;228;18;0
550;276;26;0
550;283;26;0
550;285;26;0
550;289;26;0
551;183;14;0
551;223;18;0
551;224;18;0
551;231;18;0
551;292;26;0
551;341;26;0
551;360;26;0
552;224;18;0
552;248;16;0
552;253;16;0
552;261;21;0
552;280;26;0
552;282;26;0
552;301;26;0
553;179;14;0
553;202;14;0
553;205;14;0
553;221;18;0
553;236;18;0
553;238;18;0
553;251;16;0
553;253;16;0
553;261;26;0
553;279;26;0
554;235;18;0
554;239;18;0
554;261;16;0
554;287;26;0
555;182;14;0
555;186;14;0
555;230;18;0
555;231;18;0
555;233;18;0
555;234;18;0
555;250;16;0
555;260;16;0
555;282;26;0
556;213;14;0
556;228;18;0
556;229;18;0
557;204;14;0
557;243;18;0
557;247;16;0
557;253;16;0
558;215;14;0
558;232;18;0
558;234;18;0
558;247;18;0
558;255;16;0
558;285;21;0
558;301;26;0
559;238;18;0
559;286;21;0
560;247;18;0
